Message,Date
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""糊机糊间隙设备部位和材质匹配失败！\r\n用户勾选的糊机糊间隙设备部位:\r\n下层=False\r\n中层=False\r\n下层=False\r\n当前糊间隙材质情况：1层=N/8；2层=1/7；3层=\r\n"",""ExceptionInfo"":""""}",2026-06-04 16:53:31.309050
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""用户勾选的糊机糊间隙使用部位和材质匹配对应不上，使用默认情况处理"",""ExceptionInfo"":""""}",2026-06-04 16:53:31.346697
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""GU1糊间隙计算结果：车速值=1;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=315;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：32.85\r\nGU1糊间隙计算结果：车速值=2;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=315;车速系数=1.10;车速限制的最小值=2;QDM系数=1.00;界面系数=1.49;计算结果：36.14\r\nGU1糊间隙计算结果：车速值=3;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=315;车速系数=1.20;车速限制的最小值=3;QDM系数=1.00;界面系数=1.49;计算结果：39.43\r\nGU1糊间隙计算结果：车速值=4;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=315;车速系数=1.20;车速限制的最小值=3;QDM系数=1.00;界面系数=1.49;计算结果：39.43\r\nGU1糊间隙计算结果：车速值=100;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=315;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：32.85\r\nGU1糊间隙计算结果：车速值=200;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=315;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：32.85\r\nGU1糊间隙计算结果：车速值=300;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=315;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：32.85\r\nGU1糊间隙计算结果：车速值=400;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=315;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：32.85\r\n"",""ExceptionInfo"":""""}",2026-06-04 16:53:43.686573
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""GU2糊间隙计算结果：车速值=1;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.10;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：35.42\r\nGU2糊间隙计算结果：车速值=10;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：32.20\r\nGU2糊间隙计算结果：车速值=100;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：32.20\r\nGU2糊间隙计算结果：车速值=110;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：32.20\r\nGU2糊间隙计算结果：车速值=120;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：32.20\r\nGU2糊间隙计算结果：车速值=130;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：32.20\r\nGU2糊间隙计算结果：车速值=140;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：32.20\r\nGU2糊间隙计算结果：车速值=300;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：32.20\r\n"",""ExceptionInfo"":""""}",2026-06-04 16:53:43.812537
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""SetGlueGu--糊机糊间隙设备写值完成,材质=N.8.1.7.K,楞型=5BA"",""ExceptionInfo"":""""}",2026-06-04 16:53:44.122103
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""HandleChangeNow 糊机糊间隙立即换材，材质=N.8.1.7.K,楞型=5BA,偏移量=0"",""ExceptionInfo"":""""}",2026-06-04 16:54:01.649094
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""进入 SetGlueGu 准备点位赋值，材质=N.8.1.7.K,楞型=5BA,品牌LS0=,品牌MS1=,品牌LS1=,品牌MS2=,品牌LS2=,品牌MS3=,品牌LS3="",""ExceptionInfo"":""""}",2026-06-04 16:54:01.653902
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""糊机糊间隙设备部位和材质匹配失败！\r\n用户勾选的糊机糊间隙设备部位:\r\n下层=False\r\n中层=False\r\n下层=False\r\n当前糊间隙材质情况：1层=N/8；2层=1/7；3层=\r\n"",""ExceptionInfo"":""""}",2026-06-04 16:54:01.746340
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""糊机糊间隙设备部位和材质匹配失败！\r\n用户勾选的糊机糊间隙设备部位:\r\n下层=False\r\n中层=False\r\n下层=False\r\n当前糊间隙材质情况：1层=N/8；2层=1/7；3层=\r\n"",""ExceptionInfo"":""""}",2026-06-04 16:54:01.800993
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""用户勾选的糊机糊间隙使用部位和材质匹配对应不上，使用默认情况处理"",""ExceptionInfo"":""""}",2026-06-04 16:54:01.809990
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""HandleChangeNow SF2糊间隙立即换材，材质=7/K,楞型=A,偏移量=0"",""ExceptionInfo"":""""}",2026-06-04 16:54:01.897408
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""GU1糊间隙计算结果：车速值=1;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=315;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：32.85\r\nGU1糊间隙计算结果：车速值=2;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=315;车速系数=1.10;车速限制的最小值=2;QDM系数=1.00;界面系数=1.49;计算结果：36.14\r\nGU1糊间隙计算结果：车速值=3;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=315;车速系数=1.20;车速限制的最小值=3;QDM系数=1.00;界面系数=1.49;计算结果：39.43\r\nGU1糊间隙计算结果：车速值=4;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=315;车速系数=1.20;车速限制的最小值=3;QDM系数=1.00;界面系数=1.49;计算结果：39.43\r\nGU1糊间隙计算结果：车速值=100;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=315;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：32.85\r\nGU1糊间隙计算结果：车速值=200;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=315;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：32.85\r\nGU1糊间隙计算结果：车速值=300;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=315;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：32.85\r\nGU1糊间隙计算结果：车速值=400;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=315;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：32.85\r\n"",""ExceptionInfo"":""""}",2026-06-04 16:54:01.932982
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""进入SetGlueSF2准备点位赋值，芯纸材质=7，里纸材质=K,楞型=A"",""ExceptionInfo"":""""}",2026-06-04 16:54:01.929885
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""GU2糊间隙计算结果：车速值=1;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.10;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：35.42\r\nGU2糊间隙计算结果：车速值=10;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：32.20\r\nGU2糊间隙计算结果：车速值=100;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：32.20\r\nGU2糊间隙计算结果：车速值=110;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：32.20\r\nGU2糊间隙计算结果：车速值=120;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：32.20\r\nGU2糊间隙计算结果：车速值=130;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：32.20\r\nGU2糊间隙计算结果：车速值=140;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：32.20\r\nGU2糊间隙计算结果：车速值=300;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.15;计算结果：32.20\r\n"",""ExceptionInfo"":""""}",2026-06-04 16:54:02.577718
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""SF2糊间隙计算结果：车速值=10;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=40.00;弯翘偏移量=0;计算结果：1141.33\r\nSF2糊间隙计算结果：车速值=20;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=40.00;弯翘偏移量=0;计算结果：1141.33\r\nSF2糊间隙计算结果：车速值=30;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=40.00;弯翘偏移量=0;计算结果：1141.33\r\nSF2糊间隙计算结果：车速值=50;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=40.00;弯翘偏移量=0;计算结果：1141.33\r\nSF2糊间隙计算结果：车速值=60;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=40.00;弯翘偏移量=0;计算结果：1141.33\r\nSF2糊间隙计算结果：车速值=100;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=40.00;弯翘偏移量=0;计算结果：1141.33\r\nSF2糊间隙计算结果：车速值=200;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=40.00;弯翘偏移量=0;计算结果：1141.33\r\nSF2糊间隙计算结果：车速值=300;最小糊间隙=8;最大糊间隙=30;最小克重=120;最大克重=420;当前胶水克重=400;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=40.00;弯翘偏移量=0;计算结果：1141.33\r\n"",""ExceptionInfo"":""""}",2026-06-04 16:54:03.137186
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""SetGlueGu--糊机糊间隙设备写值完成,材质=N.8.1.7.K,楞型=5BA"",""ExceptionInfo"":""""}",2026-06-04 16:54:03.376018
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""SetGlueSF2--SF2糊间隙往设备写值动作完成,材质=7/K,楞型=A"",""ExceptionInfo"":""""}",2026-06-04 16:54:03.449702
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""进入HandleGuGlueMsg ，本次为正常换材，材质=Q.7.6.9.N,楞型=5BA"",""ExceptionInfo"":""""}",2026-06-04 16:54:04.934405
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""进入 SetGlueGu 准备点位赋值，材质=Q.7.6.9.N,楞型=5BA,品牌LS0=,品牌MS1=,品牌LS1=,品牌MS2=,品牌LS2=,品牌MS3=,品牌LS3="",""ExceptionInfo"":""""}",2026-06-04 16:54:04.943876
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""糊机糊间隙设备部位和材质匹配失败！\r\n用户勾选的糊机糊间隙设备部位:\r\n下层=False\r\n中层=False\r\n下层=False\r\n当前糊间隙材质情况：1层=Q/7；2层=6/9；3层=\r\n"",""ExceptionInfo"":""""}",2026-06-04 16:54:05.186500
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""糊机糊间隙设备部位和材质匹配失败！\r\n用户勾选的糊机糊间隙设备部位:\r\n下层=False\r\n中层=False\r\n下层=False\r\n当前糊间隙材质情况：1层=Q/7；2层=6/9；3层=\r\n"",""ExceptionInfo"":""""}",2026-06-04 16:54:05.334943
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""用户勾选的糊机糊间隙使用部位和材质匹配对应不上，使用默认情况处理"",""ExceptionInfo"":""""}",2026-06-04 16:54:05.421968
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""HandleChangeNow 糊机糊间隙立即换材，材质=Q.7.6.9.N,楞型=5BA,偏移量=0"",""ExceptionInfo"":""""}",2026-06-04 16:54:17.003822
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""进入 SetGlueGu 准备点位赋值，材质=Q.7.6.9.N,楞型=5BA,品牌LS0=,品牌MS1=,品牌LS1=,品牌MS2=,品牌LS2=,品牌MS3=,品牌LS3="",""ExceptionInfo"":""""}",2026-06-04 16:54:17.010448
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""糊机糊间隙赋值任务取消,因为该期间内又收到一个新的糊机糊间隙赋值任务"",""ExceptionInfo"":""""}",2026-06-04 16:54:17.108643
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""糊机糊间隙设备部位和材质匹配失败！\r\n用户勾选的糊机糊间隙设备部位:\r\n下层=False\r\n中层=False\r\n下层=False\r\n当前糊间隙材质情况：1层=Q/7；2层=6/9；3层=\r\n"",""ExceptionInfo"":""""}",2026-06-04 16:54:17.118273
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""糊机糊间隙设备部位和材质匹配失败！\r\n用户勾选的糊机糊间隙设备部位:\r\n下层=False\r\n中层=False\r\n下层=False\r\n当前糊间隙材质情况：1层=Q/7；2层=6/9；3层=\r\n"",""ExceptionInfo"":""""}",2026-06-04 16:54:17.159737
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""用户勾选的糊机糊间隙使用部位和材质匹配对应不上，使用默认情况处理"",""ExceptionInfo"":""""}",2026-06-04 16:54:17.262813
"{""Module"":""糊间隙控制模块"",""Ip"":"""",""Host"":"""",""UserName"":"""",""Content"":""GU1糊间隙计算结果：车速值=1;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=340;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：35.46\r\nGU1糊间隙计算结果：车速值=2;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=340;车速系数=1.10;车速限制的最小值=2;QDM系数=1.00;界面系数=1.49;计算结果：39.01\r\nGU1糊间隙计算结果：车速值=3;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=340;车速系数=1.20;车速限制的最小值=3;QDM系数=1.00;界面系数=1.49;计算结果：42.55\r\nGU1糊间隙计算结果：车速值=4;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=340;车速系数=1.20;车速限制的最小值=3;QDM系数=1.00;界面系数=1.49;计算结果：42.55\r\nGU1糊间隙计算结果：车速值=100;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=340;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：35.46\r\nGU1糊间隙计算结果：车速值=200;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=340;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：35.46\r\nGU1糊间隙计算结果：车速值=300;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=340;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：35.46\r\nGU1糊间隙计算结果：车速值=400;最小糊间隙=7;最大糊间隙=35;最小克重=100;最大克重=500;当前胶水克重=340;车速系数=1.00;车速限制的最小值=1;QDM系数=1.00;界面系数=1.49;计算结果：35.46\r\n"",""ExceptionInfo"":""""}",2026-06-04 16:54:17.342533
